LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,41.02804062,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2020,41.14859214,
CHE,RESEARCHER,WOMEN,PC_RESEARCHER,A,1996,20.02659574,
CHE,RESEARCHER,WOMEN,PC_RESEARCHER,A,2000,20.31426634,
CHE,RESEARCHER,WOMEN,PC_RESEARCHER,A,2004,26.73530773,
CHE,RESEARCHER,WOMEN,PC_RESEARCHER,A,2008,30.18267428,
CHE,RESEARCHER,WOMEN,PC_RESEARCHER,A,2012,32.41593258,
CHE,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,33.54603721,
CHE,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,35.18009406,
CHE,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,35.81272906,
POL,RESEARCHER,TOT,HEADCOUNT,A,1994,71701,
POL,RESEARCHER,TOT,HEADCOUNT,A,1995,74748,
POL,RESEARCHER,TOT,HEADCOUNT,A,1996,81611,
POL,RESEARCHER,TOT,HEADCOUNT,A,1997,86309,
POL,RESEARCHER,TOT,HEADCOUNT,A,1998,85679,
POL,RESEARCHER,TOT,HEADCOUNT,A,1999,86318,
POL,RESEARCHER,TOT,HEADCOUNT,A,2000,88189,
POL,RESEARCHER,TOT,HEADCOUNT,A,2001,89596,
POL,RESEARCHER,TOT,HEADCOUNT,A,2002,90842,
POL,RESEARCHER,TOT,HEADCOUNT,A,2003,94432,
POL,RESEARCHER,TOT,HEADCOUNT,A,2004,96531,
POL,RESEARCHER,TOT,HEADCOUNT,A,2005,97875,
POL,RESEARCHER,TOT,HEADCOUNT,A,2006,96374,
POL,RESEARCHER,TOT,HEADCOUNT,A,2007,97289,
POL,RESEARCHER,TOT,HEADCOUNT,A,2008,97474,
POL,RESEARCHER,TOT,HEADCOUNT,A,2009,98165,
POL,RESEARCHER,TOT,HEADCOUNT,A,2010,100934,
POL,RESEARCHER,TOT,HEADCOUNT,A,2011,100723,
POL,RESEARCHER,TOT,HEADCOUNT,A,2012,103627,
POL,RESEARCHER,TOT,HEADCOUNT,A,2013,109611,
POL,RESEARCHER,TOT,HEADCOUNT,A,2014,115375,
POL,RESEARCHER,TOT,HEADCOUNT,A,2015,118494,
POL,RESEARCHER,TOT,HEADCOUNT,A,2016,132547,
POL,RESEARCHER,TOT,HEADCOUNT,A,2017,187905,
POL,RESEARCHER,TOT,HEADCOUNT,A,2018,192833,
POL,RESEARCHER,TOT,HEADCOUNT,A,2019,194607,
POL,RESEARCHER,TOT,HEADCOUNT,A,2020,196420,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,1989,9394,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,1990,8489,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,1991,7711,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,1992,7361,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,1993,7338,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,1994,7328,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,1995,7092,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,1996,6649,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,1997,7367,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,1998,8129,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,1999,7554,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2000,9537,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2001,9363,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2002,10039,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2003,10647,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2004,10484,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2005,10731,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2006,10973,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2007,11077,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2008,11139,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2009,11323,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2010,11418,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2011,11729,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2012,11453,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2013,11462,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2014,11897,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2015,11848,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2016,11969,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2017,13024,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2018,15366,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2019,17433,
HUN,RESEARCHER,WOMEN,HEADCOUNT,A,2020,17713,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,1994,48.79473234,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,1995,48.37205267,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,1996,47.4341785,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,1997,46.28835353,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,1998,45.19975633,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,1999,44.32619725,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2000,44.08738972,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2001,43.96483931,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2002,43.19516924,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,43.32572753,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2004,42.89144921,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,42.44031898,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2006,42.15879611,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,41.84432186,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2008,41.8167449,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,41.90398037,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,41.70689725,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,41.44122991,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2012,41.24684665,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,40.88289094,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2014,40.51617389,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,40.30694946,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2016,40.04978684,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,39.54773995,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2018,39.22076503,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,39.07690806,
RUS,RESEARCHER,WOMEN,PC_RESEARCHER,A,2020,38.78503999,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2001,9700,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2003,11658,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2004,14152,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2005,15598,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2006,15730,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2007,16154,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2008,15844,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2009,16628,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2010,15794,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2011,17184,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2012,18724,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2013,20231,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2014,21471,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2015,23334,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2016,25591,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2017,27774,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2018,28401,
ZAF,RESEARCHER,WOMEN,HEADCOUNT,A,2019,28623,
GRC,RESEARCHER,WOMEN,HEADCOUNT,A,1999,12105,
GRC,RESEARCHER,WOMEN,HEADCOUNT,A,2001,9295,
GRC,RESEARCHER,WOMEN,HEADCOUNT,A,2003,10402,
GRC,RESEARCHER,WOMEN,HEADCOUNT,A,2005,12147,
GRC,RESEARCHER,WOMEN,HEADCOUNT,A,2011,16609,
GRC,RESEARCHER,WOMEN,HEADCOUNT,A,2013,21163,
GRC,RESEARCHER,WOMEN,HEADCOUNT,A,2015,23078,
GRC,RESEARCHER,WOMEN,HEADCOUNT,A,2017,23301,
GRC,RESEARCHER,WOMEN,HEADCOUNT,A,2019,25942,
GRC,RESEARCHER,WOMEN,HEADCOUNT,A,2020,28028,
TWN,RESEARCHER,TOT,HEADCOUNT,A,1998,62586,
TWN,RESEARCHER,TOT,HEADCOUNT,A,1999,67165,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2000,69525.69185,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2001,73239.46342,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2002,93139.05843,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2003,100163.9278,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2004,108890.7943,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2005,115953.5962,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2006,126167.6541,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2007,136248.9023,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2008,143835.9951,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2009,154948.6734,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2010,165369.7472,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2011,174340.8565,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2012,179490.643,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2013,179974.8254,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2014,181588.8883,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2015,183021.7976,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2016,184898.0608,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2017,187970.7579,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2018,193034.6658,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2019,199144.0585,
TWN,RESEARCHER,TOT,HEADCOUNT,A,2020,203970.4851,
IRL,RESEARCHER,WOMEN,HEADCOUNT,A,2002,4686,
IRL,RESEARCHER,WOMEN,HEADCOUNT,A,2003,4801,
IRL,RESEARCHER,WOMEN,HEADCOUNT,A,2004,4985,
IRL,RESEARCHER,WOMEN,HEADCOUNT,A,2005,5349,
IRL,RESEARCHER,WOMEN,HEADCOUNT,A,2006,5799,
IRL,RESEARCHER,WOMEN,HEADCOUNT,A,2007,6208.4,
IRL,RESEARCHER,WOMEN,HEADCOUNT,A,2008,6791,
IRL,RESEARCHER,WOMEN,HEADCOUNT,A,2009,7154,
IRL,RESEARCHER,WOMEN,HEADCOUNT,A,2010,7165,
IRL,RESEARCHER,WOMEN,HEADCOUNT,A,2011,7297.5,
IRL,RESEARCHER,WOMEN,HEADCOUNT,A,2013,11310,
IRL,RESEARCHER,WOMEN,HEADCOUNT,A,2015,11960,
IRL,RESEARCHER,WOMEN,HEADCOUNT,A,2017,12605,
IRL,RESEARCHER,WOMEN,HEADCOUNT,A,2019,14116,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,1993,43.59972064,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,1994,43.71434248,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,1995,39.09807356,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,1996,44.14309537,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,1997,44.28464273,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,1998,43.68063015,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,1999,43.19417183,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2000,42.45653393,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2001,42.8317159,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2002,44.18736808,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,43.0491374,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2004,42.68153965,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,45.28843556,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2006,44.28536509,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,44.71372804,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2008,44.76736651,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,44.72834068,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,44.02579216,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,46.05123779,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2012,45.13614484,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,45.69202899,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2014,46.01053205,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,46.22610355,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2016,45.78252581,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,46.73511894,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2018,46.24877143,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,46.91180801,
ROU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2020,47.25881096,
SVK,RESEARCHER,TOT,HEADCOUNT,A,1994,16220,
SVK,RESEARCHER,TOT,HEADCOUNT,A,1995,15810,
SVK,RESEARCHER,TOT,HEADCOUNT,A,1996,15832,
SVK,RESEARCHER,TOT,HEADCOUNT,A,1997,16564,
SVK,RESEARCHER,TOT,HEADCOUNT,A,1998,17033,
SVK,RESEARCHER,TOT,HEADCOUNT,A,1999,15425,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2000,15747,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2001,15923,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2002,15385,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2003,16108,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2004,17354,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2005,17526,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2006,18816,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2007,19375,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2008,19814,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2009,21832,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2010,24049,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2011,24711,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2012,25069,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2013,24441,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2014,25080,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2015,24396,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2016,26720,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2017,26861,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2018,28755,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2019,28851,
SVK,RESEARCHER,TOT,HEADCOUNT,A,2020,28696,
NOR,RESEARCHER,TOT,HEADCOUNT,A,1993,21825,
NOR,RESEARCHER,TOT,HEADCOUNT,A,1995,26662,
NOR,RESEARCHER,TOT,HEADCOUNT,A,1997,30244,
NOR,RESEARCHER,TOT,HEADCOUNT,A,1999,30961,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2001,34506,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2003,35267,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2005,36555,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2007,41327,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2008,43699,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2009,44762,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2010,44774,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2011,45578,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2012,46747,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2013,47795,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2014,50025,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2015,52181,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2016,54601,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2017,57934,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2018,59629,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2019,61657,
NOR,RESEARCHER,TOT,HEADCOUNT,A,2020,63103,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2002,5517,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2003,5938,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2004,6506,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2005,7346,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2006,7986,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2007,8665,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2008,9346,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2009,9798,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2010,10712,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2011,11103,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2012,11365,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2013,11949,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2014,12237,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2015,13055,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2016,13235,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2017,13170,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2018,13330,
SGP,RESEARCHER,WOMEN,HEADCOUNT,A,2019,14184,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,1998,41.49842979,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,1999,42.07758054,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2000,43.08533917,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2001,43.26462628,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2002,42.60168992,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,40.75688873,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2006,42.37260891,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,44.34515089,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2008,41.69665098,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,42.47953844,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,43.37204646,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,43.70912896,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2012,43.98742468,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,44.417831,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2014,44.02279497,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,43.8796825,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2016,43.55003652,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,42.19771242,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2018,43.93627249,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,42.44892682,
EST,RESEARCHER,WOMEN,PC_RESEARCHER,A,2020,42.47603649,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,1997,41.48959964,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,1998,42.44037059,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,1999,43.18942731,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2000,43.39235913,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2001,43.57541899,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2002,43.98077669,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,44.33133454,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2004,44.34966859,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,44.36707353,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2006,43.83603103,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,43.44614428,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2008,43.02612124,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,44.33422865,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,43.86299356,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,43.95536343,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2012,45.02140673,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,45.41703921,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2014,44.29231863,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,44.14171965,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2016,43.47516904,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,43.66321284,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2018,43.25291554,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,42.8186029,
PRT,RESEARCHER,WOMEN,PC_RESEARCHER,A,2020,42.47762249,
SWE,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,35.74746238,
SWE,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,35.03172197,
SWE,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,35.70421089,
SWE,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,37.23706864,
SWE,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,33.27047731,
SWE,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,33.7188882,
SWE,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,32.63298518,
SWE,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,33.27067162,
GBR,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,35.65562166,
GBR,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,36.75245413,
GBR,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,37.92874159,
GBR,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,38.32252316,
GBR,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,37.72591879,
GBR,RESEARCHER,WOMEN,PC_RESEARCHER,A,2012,37.83482468,
GBR,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,38.09836651,
GBR,RESEARCHER,WOMEN,PC_RESEARCHER,A,2014,37.41182204,
GBR,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,38.58996726,
GBR,RESEARCHER,WOMEN,PC_RESEARCHER,A,2016,38.66609261,
GBR,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,38.74909778,
GBR,RESEARCHER,WOMEN,PC_RESEARCHER,A,2018,38.59866997,
GBR,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,38.98930354,
MEX,RESEARCHER,TOT,HEADCOUNT,A,2003,44577,
MEX,RESEARCHER,TOT,HEADCOUNT,A,2010,54532.0873,
MEX,RESEARCHER,TOT,HEADCOUNT,A,2011,56480.8313,
MEX,RESEARCHER,TOT,HEADCOUNT,A,2012,41418.6027,
MEX,RESEARCHER,TOT,HEADCOUNT,A,2013,42222.0509,
MEX,RESEARCHER,TOT,HEADCOUNT,A,2014,44661.7399,
MEX,RESEARCHER,TOT,HEADCOUNT,A,2015,48811.9475,
MEX,RESEARCHER,TOT,HEADCOUNT,A,2016,54357.1345,
MEX,RESEARCHER,TOT,HEADCOUNT,A,2017,54577.69577,
MEX,RESEARCHER,TOT,HEADCOUNT,A,2018,54539.42879,
MEX,RESEARCHER,TOT,HEADCOUNT,A,2019,58013.4078,
MEX,RESEARCHER,TOT,HEADCOUNT,A,2020,62356.33472,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2004,14834,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2005,15349,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2006,16808,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2007,16824,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2008,16958,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2009,17530,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2010,18247,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2011,18452,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2012,18286,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2013,17861,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2014,17818,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2015,17995,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2016,17479,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2017,17948,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2018,18677,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2019,19670,
FIN,RESEARCHER,WOMEN,HEADCOUNT,A,2020,20472,
RUS,RESEARCHER,TOT,HEADCOUNT,A,1989,1118812,
RUS,RESEARCHER,TOT,HEADCOUNT,A,1990,992571,
RUS,RESEARCHER,TOT,HEADCOUNT,A,1991,878482,
RUS,RESEARCHER,TOT,HEADCOUNT,A,1992,804043,
RUS,RESEARCHER,TOT,HEADCOUNT,A,1993,644881,
RUS,RESEARCHER,TOT,HEADCOUNT,A,1994,525319,
RUS,RESEARCHER,TOT,HEADCOUNT,A,1995,518690,
RUS,RESEARCHER,TOT,HEADCOUNT,A,1996,484796,
RUS,RESEARCHER,TOT,HEADCOUNT,A,1997,455108,
RUS,RESEARCHER,TOT,HEADCOUNT,A,1998,416958,
RUS,RESEARCHER,TOT,HEADCOUNT,A,1999,420212,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2000,425954,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2001,422176,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2002,414676,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2003,409775,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2004,401425,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2005,391121,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2006,388939,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2007,392849,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2008,375804,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2009,369237,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2010,368915,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2011,374791,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2012,372620,
