NATMON_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",LKA,Sri Lanka,2019,2019,382.08694,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",LKA,Sri Lanka,2020,2020,340.69066,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",WSM,Samoa,2016,2016,12.15615,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",LBR,Liberia,2016,2016,49.65808,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",LBR,Liberia,2021,2021,5.85024,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",MLT,Malta,2016,2016,109.98566,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",MLT,Malta,2017,2017,121.11414,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",MLT,Malta,2019,2019,157.79721,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),KAZ,Kazakhstan,2016,2016,0.26009,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",CHL,Chile,2016,2016,1333.72134,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",CHL,Chile,2017,2017,1528.62532,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",CHL,Chile,2018,2018,1624.9851,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",CHL,Chile,2019,2019,1634.15588,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",TUR,Türkiye,2016,2016,7212.80648,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",TUR,Türkiye,2017,2017,6116.58729,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",TUR,Türkiye,2018,2018,5629.22255,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",TUR,Türkiye,2019,2019,6333.5473,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SEN,Senegal,2016,2016,1.60129,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SEN,Senegal,2018,2018,1.53868,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",IRL,Ireland,2016,2016,2047.1199,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",IRL,Ireland,2017,2017,2029.12595,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",IRL,Ireland,2018,2018,2235.05634,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",IRL,Ireland,2019,2019,2288.78593,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MUS,Mauritius,2016,2016,1.08519,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MUS,Mauritius,2017,2017,1.15798,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MUS,Mauritius,2018,2018,1.10356,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MUS,Mauritius,2019,2019,1.07124,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MUS,Mauritius,2020,2020,0.94984,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MUS,Mauritius,2021,2021,1.17401,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ARG,Argentina,2016,2016,5188.24135,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ARG,Argentina,2017,2017,5701.98047,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ARG,Argentina,2018,2018,3769.8638,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ARG,Argentina,2019,2019,3265.9318,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ARG,Argentina,2020,2020,3178.73549,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),NPL,Nepal,2016,2016,1.50442,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),NPL,Nepal,2017,2017,1.52302,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),NPL,Nepal,2018,2018,1.54502,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),NPL,Nepal,2019,2019,1.59118,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),NPL,Nepal,2020,2020,1.81643,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),TCD,Chad,2018,2018,0.12242,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SWE,Sweden,2016,2016,1.83654,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SWE,Sweden,2017,2017,1.89126,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SWE,Sweden,2018,2018,1.92495,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SWE,Sweden,2019,2019,1.93609,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",PRY,Paraguay,2016,2016,175.71691,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",PRY,Paraguay,2020,2020,249.10592,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SYC,Seychelles,2016,2016,19.28251,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",UKR,Ukraine,2016,2016,973.97905,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",UKR,Ukraine,2017,2017,1410.15191,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",UKR,Ukraine,2018,2018,1705.12338,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",UKR,Ukraine,2019,2019,1987.30551,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",UKR,Ukraine,2020,2020,2045.83578,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ZAF,South Africa,2016,2016,2.18314,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ZAF,South Africa,2017,2017,2.17711,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ZAF,South Africa,2018,2018,2.18696,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ZAF,South Africa,2019,2019,2.21882,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ZAF,South Africa,2020,2020,2.5872,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ZAF,South Africa,2021,2021,2.70289,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),HUN,Hungary,2016,2016,1.07396,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),HUN,Hungary,2017,2017,1.07137,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),HUN,Hungary,2018,2018,1.05062,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),HUN,Hungary,2019,2019,0.8263,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",CHE,Switzerland,2016,2016,6092.95315,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",CHE,Switzerland,2017,2017,6078.48186,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",CHE,Switzerland,2018,2018,6174.21056,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",BGD,Bangladesh,2016,2016,1369.82993,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",BGD,Bangladesh,2019,2019,1302.3319,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",BGD,Bangladesh,2020,2020,1258.43556,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),ESP,Spain,2016,2016,0.73927,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),ESP,Spain,2017,2017,0.73181,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),ESP,Spain,2018,2018,0.72419,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),ESP,Spain,2019,2019,0.7468,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",HKG,"China, Hong Kong Special Administrative Region",2016,2016,3366.31492,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",HKG,"China, Hong Kong Special Administrative Region",2017,2017,3468.04427,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),AUT,Austria,2016,2016,1.19643,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),AUT,Austria,2017,2017,1.17482,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),AUT,Austria,2018,2018,1.09954,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),AUT,Austria,2019,2019,1.07345,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BLZ,Belize,2016,2016,1.00362,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BLZ,Belize,2017,2017,0.98013,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BLZ,Belize,2018,2018,1.01781,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BLZ,Belize,2019,2019,0.914,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BLZ,Belize,2020,2020,0.97512,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),TTO,Trinidad and Tobago,2020,2020,1.3085,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",NOR,Norway,2016,2016,3211.30458,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",NOR,Norway,2017,2017,3275.27645,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",NOR,Norway,2018,2018,3617.52229,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",NOR,Norway,2019,2019,3515.38872,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),JPN,Japan,2016,2016,1.10502,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),JPN,Japan,2017,2017,1.09826,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),JPN,Japan,2018,2018,1.07948,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),JPN,Japan,2019,2019,1.11951,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SWE,Sweden,2016,2016,1.21615,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SWE,Sweden,2017,2017,1.22361,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SWE,Sweden,2018,2018,1.27951,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SWE,Sweden,2019,2019,1.26438,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BRA,Brazil,2016,2016,1.39191,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BRA,Brazil,2017,2017,1.3269,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BRA,Brazil,2018,2018,1.29585,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BRA,Brazil,2019,2019,1.27461,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ARM,Armenia,2016,2016,60.11148,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ARM,Armenia,2017,2017,60.46789,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ARM,Armenia,2020,2020,86.34561,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ARM,Armenia,2021,2021,106.43461,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",BMU,Bermuda,2017,2017,23.60539,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",GRC,Greece,2016,2016,1339.98236,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",GRC,Greece,2017,2017,1361.68823,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",GRC,Greece,2018,2018,1537.81908,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",GRC,Greece,2019,2019,1382.21534,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),LCA,Saint Lucia,2016,2016,0.95516,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),LCA,Saint Lucia,2018,2018,0.78745,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),LCA,Saint Lucia,2019,2019,0.7801,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),LCA,Saint Lucia,2020,2020,0.76356,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",TUR,Türkiye,2016,2016,9175.74489,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",TUR,Türkiye,2017,2017,8953.17889,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",TUR,Türkiye,2018,2018,8269.7002,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",TUR,Türkiye,2019,2019,8457.66595,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",EGY,Egypt,2017,2017,4214.37669,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",EGY,Egypt,2019,2019,2203.61452,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",EST,Estonia,2016,2016,149.46623,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",EST,Estonia,2017,2017,170.22488,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",EST,Estonia,2018,2018,209.23916,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",EST,Estonia,2019,2019,239.87428,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),VAT,Holy See,2016,2016,,a,Category not applicable
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),VAT,Holy See,2017,2017,,a,Category not applicable
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),VAT,Holy See,2018,2018,,a,Category not applicable
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),VAT,Holy See,2019,2019,,a,Category not applicable
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),VAT,Holy See,2020,2020,,a,Category not applicable
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),VAT,Holy See,2021,2021,,a,Category not applicable
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),AUS,Australia,2016,2016,1.74398,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),AUS,Australia,2017,2017,1.70813,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),AUS,Australia,2018,2018,1.75893,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),AUS,Australia,2019,2019,1.79005,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),MLT,Malta,2016,2016,0.84226,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),MLT,Malta,2017,2017,0.74852,,
